,MTprime,MPhi,Limit (fb)
0,1600.0,350.0,46.691179275512695
1,1600.0,125.0,3.645828366279602
2,900.0,75.0,25.40433704853058
3,1000.0,200.0,67.41796731948853
4,1000.0,75.0,11.493244767189026
5,1200.0,200.0,11.084365844726562
6,1800.0,450.0,154.28539276123047
7,1300.0,125.0,6.662750244140625
8,1300.0,250.0,9.407691657543182
9,1300.0,75.0,3.759422153234482
10,1400.0,200.0,5.48566460609436
11,1500.0,250.0,3.4944555163383484
12,1700.0,75.0,2.3614805936813354
13,1800.0,500.0,180.27660369873047
14,1800.0,125.0,2.808837890625
15,1000.0,125.0,13.046830892562866
16,1800.0,75.0,1.7542174458503723
17,1100.0,200.0,21.151834726333618
18,1100.0,450.0,739.1186714172363
19,1900.0,100.0,2.239837646484375
20,1200.0,450.0,752.7833938598633
21,1900.0,125.0,2.6126551628112793
22,1900.0,125.0,2.6126551628112793
23,1400.0,250.0,5.313018560409546
24,1400.0,75.0,3.0539244413375854
25,1500.0,175.0,5.735206604003906
26,1700.0,350.0,23.2708740234375
27,1600.0,250.0,2.5666451454162598
28,1900.0,175.0,3.3397188782691956
29,1000.0,450.0,1593.3384895324707
30,1100.0,100.0,10.201680660247803
31,1100.0,175.0,17.98381805419922
32,1900.0,250.0,1.5300635993480682
33,1200.0,175.0,11.51532158255577
34,1200.0,250.0,26.029014587402344
35,1200.0,75.0,4.901871830224991
36,1900.0,350.0,9.480040073394775
37,1300.0,450.0,710.1487636566162
38,1400.0,125.0,5.029335021972656
39,1900.0,450.0,134.693603515625
40,1500.0,125.0,4.348699450492859
41,1500.0,75.0,2.8486022353172302
42,1800.0,100.0,2.451225221157074
43,1500.0,200.0,4.730552434921265
44,1300.0,175.0,8.468792587518692
45,1300.0,350.0,284.29808616638184
46,1400.0,175.0,6.351822018623352
47,1400.0,350.0,186.71581268310547
48,1500.0,100.0,3.9812010526657104
49,1600.0,100.0,3.3408203721046448
50,1900.0,500.0,184.02294158935547
51,1900.0,75.0,1.683986634016037
52,1600.0,200.0,3.847050666809082
53,2900.0,75.0,1.4561054110527039
54,1000.0,100.0,15.260596573352814
55,1000.0,500.0,2525.76847076416
56,2000.0,100.0,2.338104248046875
57,1600.0,75.0,2.3912429809570312
58,2000.0,175.0,3.482278287410736
59,1700.0,100.0,3.1474608182907104
60,2000.0,250.0,1.566479504108429
61,1700.0,200.0,3.8292542099952698
62,2000.0,350.0,7.94355571269989
63,1700.0,250.0,2.3652762174606323
64,1700.0,500.0,251.810302734375
65,2000.0,450.0,110.2674674987793
66,2000.0,500.0,139.461088180542
67,2400.0,125.0,1.696624755859375
68,2400.0,175.0,2.225503921508789
69,2400.0,200.0,1.9823455810546875
70,2400.0,450.0,24.918091297149658
71,2800.0,100.0,1.4687919616699219
72,2800.0,125.0,1.6728413105010986
73,2800.0,500.0,22.419891357421875
74,2900.0,100.0,1.4627628028392792
75,2900.0,125.0,1.68245330452919
76,2900.0,175.0,2.1220970153808594
77,2900.0,250.0,0.9195709228515625
78,2900.0,350.0,2.058734893798828
79,2900.0,450.0,12.385917901992798
80,2900.0,500.0,19.843472242355347
81,3000.0,100.0,1.472456455230713
82,3000.0,125.0,1.66687473654747
83,3000.0,175.0,2.1519173681735992
84,3000.0,200.0,1.8819913268089294
85,3000.0,250.0,0.9168663620948792
86,3000.0,350.0,1.8948554992675781
87,3000.0,450.0,11.419059038162231
88,3000.0,500.0,18.194245100021362
89,3000.0,75.0,1.5426665544509888
90,800.0,100.0,189.2174482345581
91,800.0,125.0,234.61167812347412
92,800.0,175.0,878.2702445983887
93,800.0,200.0,1415.22216796875
94,800.0,250.0,2485.7521057128906
95,800.0,350.0,5923.628997802734
96,800.0,75.0,160.00335216522217
97,900.0,100.0,22.542303800582886
98,900.0,125.0,29.467162489891052
99,900.0,175.0,128.82156372070312
100,900.0,200.0,278.3373832702637
101,900.0,350.0,1518.00537109375
102,900.0,450.0,2648.5546112060547
103,900.0,500.0,0.052108371164649725
