,MTprime,MPhi,Limit (fb)
0,1600.0,350.0,33.05224657058716
1,1600.0,125.0,2.6739501953125
2,900.0,75.0,19.06494051218033
3,1000.0,200.0,50.33813714981079
4,1000.0,75.0,8.591309189796448
5,1200.0,200.0,8.3740234375
6,1800.0,450.0,114.55663681030273
7,1300.0,125.0,4.98046875
8,1300.0,250.0,7.013244181871414
9,1300.0,75.0,2.75726318359375
10,1400.0,200.0,4.100586175918579
11,1500.0,250.0,2.6195070147514343
12,1700.0,75.0,1.6877441108226776
13,1800.0,500.0,134.39257621765137
14,1800.0,125.0,2.03125
15,1000.0,125.0,9.741515666246414
16,1800.0,75.0,1.2444153428077698
17,1100.0,200.0,15.964049100875854
18,1100.0,450.0,542.08984375
19,1900.0,100.0,1.614990234375
20,1200.0,450.0,551.3769149780273
21,1900.0,125.0,1.8975220620632172
22,1900.0,125.0,1.8975220620632172
23,1400.0,250.0,3.951171636581421
24,1400.0,75.0,2.2148436307907104
25,1500.0,175.0,4.2529296875
26,1700.0,350.0,16.640625
27,1600.0,250.0,1.9288329780101776
28,1900.0,175.0,2.4359130859375
29,1000.0,450.0,1176.7382621765137
30,1100.0,100.0,7.68585205078125
31,1100.0,175.0,13.58642578125
32,1900.0,250.0,1.1286621540784836
33,1200.0,175.0,8.675537258386612
34,1200.0,250.0,19.30175870656967
35,1200.0,75.0,3.605346754193306
36,1900.0,350.0,6.809203624725342
37,1300.0,450.0,535.0195407867432
38,1400.0,125.0,3.7294921278953552
39,1900.0,450.0,100.009765625
40,1500.0,125.0,3.1984862685203552
41,1500.0,75.0,2.035888582468033
42,1800.0,100.0,1.7750854790210724
43,1500.0,200.0,3.536132574081421
44,1300.0,175.0,6.380309909582138
45,1300.0,350.0,197.62694835662842
46,1400.0,175.0,4.7480469942092896
47,1400.0,350.0,133.44531059265137
48,1500.0,100.0,2.919921875
49,1600.0,100.0,2.4296875298023224
50,1900.0,500.0,136.63671493530273
51,1900.0,75.0,1.1911620944738388
52,1600.0,200.0,2.8411865234375
53,2900.0,75.0,0.9801635146141052
54,1000.0,100.0,11.497192084789276
55,1000.0,500.0,1902.8905868530273
56,2000.0,100.0,1.678466796875
57,1600.0,75.0,1.71661376953125
58,2000.0,175.0,2.5505980849266052
59,1700.0,100.0,2.2890624403953552
60,2000.0,250.0,1.1473694443702698
61,1700.0,200.0,2.79296875
62,2000.0,350.0,5.720580816268921
63,1700.0,250.0,1.7680662870407104
64,1700.0,500.0,187.265625
65,2000.0,450.0,81.4365291595459
66,2000.0,500.0,102.99707412719727
67,2400.0,125.0,1.23046875
68,2400.0,175.0,1.6193847358226776
69,2400.0,200.0,1.4501953125
70,2400.0,450.0,22.980470657348633
71,2800.0,100.0,1.043701171875
72,2800.0,125.0,1.1974181979894638
73,2800.0,500.0,20.315918922424316
74,2900.0,100.0,1.0299072414636612
75,2900.0,125.0,1.2062989175319672
76,2900.0,175.0,1.539306640625
77,2900.0,250.0,0.6744384765625
78,2900.0,350.0,1.47216796875
79,2900.0,450.0,11.495361328125
80,2900.0,500.0,18.041749000549316
81,3000.0,100.0,1.0318908840417862
82,3000.0,125.0,1.1951293051242828
83,3000.0,175.0,1.5628968179225922
84,3000.0,200.0,1.3726806640625
85,3000.0,250.0,0.672454833984375
86,3000.0,350.0,1.35498046875
87,3000.0,450.0,10.605956315994263
88,3000.0,500.0,16.580078601837158
89,3000.0,75.0,1.026306226849556
90,800.0,100.0,141.84081554412842
91,800.0,125.0,175.8691430091858
92,800.0,175.0,653.90625
93,800.0,200.0,967.96875
94,800.0,250.0,1838.203239440918
95,800.0,350.0,4427.968597412109
96,800.0,75.0,119.94140148162842
97,900.0,100.0,16.850584745407104
98,900.0,125.0,21.914061903953552
99,900.0,175.0,95.5273449420929
100,900.0,200.0,185.83983182907104
101,900.0,350.0,1128.90625
102,900.0,450.0,1909.6874237060547
103,900.0,500.0,0.02605438348837197
